pos;city;address;area;HouseYear;HouseFloor
25707;Москва;ул. Свободы, д. 1, к. 1;3184.6;1960;5
25708;Москва;ул. Свободы, д. 1, к. 2;5259.4;1958;5
25709;Москва;ул. Свободы, д. 1, к. 3;3241.4;1963;5
25710;Москва;ул. Свободы, д. 1, к. 4;4476.6;1963;5
25711;Москва;ул. Свободы, д. 2;6306.5;1960;5
25712;Москва;ул. Свободы, д. 3;5111.1;1957;5
25713;Москва;ул. Свободы, д. 4, стр. 1;5389.3;1958;5
25714;Москва;ул. Свободы, д. 4, стр. 2;26963.0;1986;14
25715;Москва;ул. Свободы, д. 5/5;7814.4;1962;5
25716;Москва;ул. Свободы, д. 6/3;7887.3;1958;5
25717;Москва;ул. Свободы, д. 8/4, стр. 1;17966.6;1956;5
25718;Москва;ул. Свободы, д. 8/4, стр. 2;3135.0;1961;5
25719;Москва;ул. Свободы, д. 9;2901.2;1960;5
25720;Москва;ул. Свободы, д. 11/1;5529.6;1960;5
25721;Москва;ул. Свободы, д. 12/8;5828.2;1956;5
25722;Москва;ул. Свободы, д. 13/2;20518.0;1960;6
25723;Москва;ул. Свободы, д. 14;3286.9;1955;5
25724;Москва;ул. Свободы, д. 15/10;12856.3;1955;5
25725;Москва;ул. Свободы, д. 16;5120.8;1955;5
25726;Москва;ул. Свободы, д. 17;12372.2;1954;6
25727;Москва;ул. Свободы, д. 18;13645.7;1957;7
25728;Москва;ул. Свободы, д. 19/1;11351.2;1954;5
25729;Москва;ул. Свободы, д. 20;6877.2;1955;5
25730;Москва;ул. Свободы, д. 23;5052.4;1957;5
25731;Москва;ул. Свободы, д. 24/9;6828.9;1956;5
25732;Москва;ул. Свободы, д. 28, к. 1;3604.0;1965;12
25733;Москва;ул. Свободы, д. 28, к. 2;3573.0;1965;12
25734;Москва;ул. Свободы, д. 30;9446.0;1977;12
25735;Москва;ул. Свободы, д. 32;5070.0;1977;12
25736;Москва;ул. Свободы, д. 34;4432.0;1977;12
25737;Москва;ул. Свободы, д. 36;3638.0;1973;12
25738;Москва;ул. Свободы, д. 36, к. 1;3626.0;1973;12
25739;Москва;ул. Свободы, д. 38;3614.0;1974;12
25740;Москва;ул. Свободы, д. 38, к. 1;3599.0;1973;12
25741;Москва;ул. Свободы, д. 40, к. 1;24502.0;1984;14
25742;Москва;ул. Свободы, д. 42;27002.0;1986;14
25743;Москва;ул. Свободы, д. 43;7076.0;1970;9
25744;Москва;ул. Свободы, д. 44, к. 1;10408.0;1989;22
25745;Москва;ул. Свободы, д. 45, стр. 1;14427.0;1971;9
25746;Москва;ул. Свободы, д. 46;10255.0;1987;22
25747;Москва;ул. Свободы, д. 47/2;4879.0;1960;5
25748;Москва;ул. Свободы, д. 48;10408.0;1989;22
25749;Москва;ул. Свободы, д. 49, к. 1;4046.0;1959;5
25750;Москва;ул. Свободы, д. 49, к. 2;4777.0;1981;12
25751;Москва;ул. Свободы, д. 49, к. 3;9576.0;1981;12
25752;Москва;ул. Свободы, д. 51, к. 1;7053.0;1981;12
25753;Москва;ул. Свободы, д. 53, к. 1;2556.0;1961;5
25754;Москва;ул. Свободы, д. 55;6426.0;1962;5
25755;Москва;ул. Свободы, д. 59;9000.9;1994;21
25756;Москва;ул. Свободы, д. 61;10551.5;1980;22
25757;Москва;ул. Свободы, д. 61, к. 2;10526.7;1980;22
25758;Москва;ул. Свободы, д. 63;27051.9;1970;12
25759;Москва;ул. Свободы, д. 63, к. 1;7422.0;2014;17
25760;Москва;ул. Свободы, д. 65;9264.4;1989;12
25761;Москва;ул. Свободы, д. 65, к. 1;10579.3;1976;9
25762;Москва;ул. Свободы, д. 67, к. 1;4411.1;1965;5
25763;Москва;ул. Свободы, д. 67, к. 2;4514.7;1965;5
25764;Москва;ул. Свободы, д. 67, к. 3;4434.0;1965;5
25765;Москва;ул. Свободы, д. 67, к. 4;4389.3;1965;5
25766;Москва;ул. Свободы, д. 69;7019.5;1966;5
25767;Москва;ул. Свободы, д. 71;9839.4;1987;22
25768;Москва;ул. Свободы, д. 71, к. 1;9675.0;1986;22
25769;Москва;ул. Свободы, д. 71, к. 2;9713.4;1985;22
25770;Москва;ул. Свободы, д. 73, к. 1;29962.3;1969;12
25771;Москва;ул. Свободы, д. 75;4331.2;1980;12
25772;Москва;ул. Свободы, д. 75, к. 2;7126.4;1980;9
25773;Москва;ул. Свободы, д. 75, к. 3;5802.6;2003;10
25774;Москва;ул. Свободы, д. 79;11709.5;1988;12
25775;Москва;ул. Свободы, д. 81, стр. 4;7509.3;1971;12
25776;Москва;ул. Свободы, д. 81, к. 2;24794.1;1970;9
25777;Москва;ул. Свободы, д. 81, стр. 3;7038.1;1970;9
25778;Москва;ул. Свободы, д. 81, стр. 5;7196.1;1971;12
25779;Москва;ул. Свободы, д. 83, к. 1;4446.3;1965;5
25780;Москва;ул. Свободы, д. 83, к. 2;4499.0;1965;5
25781;Москва;ул. Свободы, д. 83, к. 3;4503.5;1965;5
25782;Москва;ул. Свободы, д. 83, к. 4;4475.8;1964;5
25783;Москва;ул. Свободы, д. 85, к. 1;7017.4;1966;5
25784;Москва;ул. Свободы, д. 85, к. 2;7105.7;1980;9
25785;Москва;ул. Свободы, д. 85, к. 3;4442.1;1965;5
25786;Москва;ул. Свободы, д. 85, к. 4;4451.7;1965;5
25787;Москва;ул. Свободы, д. 87;5932.8;1989;12
25788;Москва;ул. Свободы, д. 89, к. 1;4516.1;1964;5
25789;Москва;ул. Свободы, д. 89, к. 2;4524.5;1964;5
25790;Москва;ул. Свободы, д. 89, к. 3;4499.6;1964;5
25791;Москва;ул. Свободы, д. 89, к. 4;4498.5;1964;5
25792;Москва;ул. Свободы, д. 91;11648.9;1986;22
25793;Москва;ул. Свободы, д. 91, к. 1;10347.1;1985;22
25794;Москва;ул. Свободы, д. 91, к. 2;9735.0;1991;22
25795;Москва;ул. Свободы, д. 93;8996.1;2000;17
25796;Москва;ул. Свободы, д. 93, к. 1;27059.6;1970;12
25797;Москва;ул. Свободы, д. 95, к. 2;7780.2;1984;12
25798;Москва;ул. Свободы, д. 95, стр. 1;7130.5;1971;9
25799;Москва;ул. Свободы, д. 97, стр. 1;10496.4;1971;9
25800;Москва;ул. Свободы, д. 99, к. 1;20329.3;2005;25
25801;Москва;ул. Святоозерская, д. 2;21802.9;2006;14
25802;Москва;ул. Святоозерская, д. 3;13338.0;2004;12
25803;Москва;ул. Святоозерская, д. 4;11882.7;2006;12
25804;Москва;ул. Святоозерская, д. 5;13337.1;2004;12
25805;Москва;ул. Святоозерская, д. 8;15546.8;2006;14
25806;Москва;ул. Святоозерская, д. 9;15725.4;2004;12
25807;Москва;ул. Святоозерская, д. 11;17166.2;2004;12
25808;Москва;ул. Святоозерская, д. 13;13275.5;2004;12
25809;Москва;ул. Святоозерская, д. 14;24277.2;2005;12
25810;Москва;ул. Святоозерская, д. 15;18029.4;2004;12
25811;Москва;ул. Святоозерская, д. 16;13454.5;2005;12
25812;Москва;ул. Святоозерская, д. 18;15682.4;2005;12
25813;Москва;ул. Святоозерская, д. 21;13524.1;2004;12
25814;Москва;ул. Святоозерская, д. 22;12939.0;2005;12
25815;Москва;ул. Святоозерская, д. 23;6721.5;2004;9
25816;Москва;ул. Святоозерская, д. 24;10748.4;2005;12
25817;Москва;ул. Святоозерская, д. 26;15526.3;2005;12
25818;Москва;ул. Святоозерская, д. 32;22161.6;2006;16
25819;Москва;ул. Святоозерская, д. 34;13520.0;2005;12
25820;Москва;ул. Севанская, д. 3;10645.0;1970;9
25821;Москва;ул. Севанская, д. 3, к. 2;8055.0;1997;17
25822;Москва;ул. Севанская, д. 4;34096.0;1970;12
25823;Москва;ул. Севанская, д. 5, к. 1;5325.0;1994;16
25824;Москва;ул. Севанская, д. 5, к. 2;4209.0;1971;14
25825;Москва;ул. Севанская, д. 7, к. 1;10651.0;1970;9
25826;Москва;ул. Севанская, д. 7, к. 2;6844.0;1970;9
25827;Москва;ул. Севанская, д. 8;10587.0;1970;9
25828;Москва;ул. Севанская, д. 9, к. 1;5310.0;1995;16
25829;Москва;ул. Севанская, д. 9, к. 2;4245.0;1970;14
25830;Москва;ул. Севанская, д. 9, к. 3;6764.0;1971;9
25831;Москва;ул. Севанская, д. 11;10630.0;1970;9
